Date,Open,High,Low,Close
18-08-2016, 246.90 , 250.40 , 246.55 , 248.40 
19-08-2016, 255.00 , 260.00 , 253.50 , 258.50 
22-08-2016, 259.80 , 260.40 , 254.00 , 254.80 
23-08-2016, 254.90 , 255.80 , 251.00 , 254.75 
24-08-2016, 254.95 , 256.20 , 253.50 , 254.40 
25-08-2016, 254.90 , 255.55 , 248.60 , 250.15 
26-08-2016, 250.30 , 250.70 , 245.85 , 246.60 
29-08-2016, 245.85 , 249.85 , 244.25 , 249.05 
30-08-2016, 250.15 , 252.90 , 249.80 , 252.25 
31-08-2016, 253.25 , 255.80 , 251.20 , 252.50 
01-09-2016, 251.95 , 254.85 , 251.15 , 252.00 
02-09-2016, 252.00 , 255.20 , 251.65 , 254.60 
06-09-2016, 257.20 , 261.50 , 256.00 , 260.10 
07-09-2016, 262.90 , 270.30 , 260.40 , 266.80 
08-09-2016, 268.00 , 271.60 , 266.90 , 268.35 
09-09-2016, 268.40 , 268.40 , 263.35 , 264.10 
12-09-2016, 257.50 , 258.75 , 251.80 , 252.75 
14-09-2016, 255.00 , 258.00 , 253.00 , 257.55 
15-09-2016, 258.35 , 258.35 , 254.20 , 256.00 
16-09-2016, 257.95 , 262.00 , 253.40 , 254.30 
19-09-2016, 256.00 , 258.30 , 255.20 , 255.65 
20-09-2016, 256.40 , 256.40 , 253.65 , 254.45 
21-09-2016, 254.50 , 256.25 , 250.65 , 251.15 
22-09-2016, 257.90 , 258.45 , 255.10 , 257.90 
23-09-2016, 258.80 , 258.80 , 253.80 , 254.55 
26-09-2016, 253.95 , 254.45 , 250.65 , 251.65 
27-09-2016, 253.15 , 253.90 , 248.30 , 249.00 
28-09-2016, 250.00 , 255.80 , 248.05 , 253.75 
29-09-2016, 255.00 , 256.75 , 243.50 , 247.25 
30-09-2016, 246.85 , 252.50 , 245.80 , 251.25 
03-10-2016, 253.00 , 256.65 , 252.65 , 255.30 
04-10-2016, 255.80 , 262.00 , 253.80 , 259.75 
05-10-2016, 262.00 , 264.90 , 259.55 , 260.85 
06-10-2016, 261.35 , 262.00 , 255.65 , 256.80 
07-10-2016, 257.25 , 259.90 , 255.25 , 258.70 
10-10-2016, 259.35 , 260.30 , 256.05 , 256.60 
13-10-2016, 254.95 , 255.35 , 245.85 , 249.65 
14-10-2016, 251.00 , 253.55 , 249.10 , 252.10 
17-10-2016, 253.75 , 256.45 , 252.00 , 253.20 
18-10-2016, 254.90 , 257.70 , 253.80 , 256.90 
19-10-2016, 258.00 , 258.00 , 254.85 , 255.40 
20-10-2016, 255.70 , 260.90 , 255.30 , 260.20 
21-10-2016, 259.75 , 259.75 , 256.10 , 258.50 
24-10-2016, 259.30 , 264.90 , 259.30 , 262.95 
25-10-2016, 264.00 , 264.55 , 260.75 , 261.45 
26-10-2016, 260.40 , 264.85 , 256.80 , 258.75 
27-10-2016, 258.00 , 258.10 , 254.30 , 255.40 
28-10-2016, 255.90 , 258.80 , 254.00 , 258.00 
01-11-2016, 257.00 , 260.90 , 256.50 , 258.95 
02-11-2016, 254.10 , 256.00 , 250.55 , 251.05 
03-11-2016, 251.15 , 252.80 , 244.85 , 245.65 
04-11-2016, 246.25 , 247.40 , 240.30 , 242.85 
07-11-2016, 248.00 , 253.90 , 245.50 , 252.70 
08-11-2016, 253.70 , 254.10 , 248.65 , 252.65 
09-11-2016, 235.00 , 261.05 , 235.00 , 260.00 
10-11-2016, 267.00 , 284.20 , 265.25 , 281.30 
11-11-2016, 278.75 , 288.80 , 270.50 , 273.00 
15-11-2016, 275.15 , 283.45 , 270.70 , 278.20 
16-11-2016, 284.00 , 284.80 , 276.15 , 277.20 
17-11-2016, 278.00 , 282.20 , 275.60 , 277.45 
18-11-2016, 278.15 , 280.00 , 274.85 , 275.80 
21-11-2016, 277.15 , 277.60 , 255.85 , 257.35 
22-11-2016, 260.80 , 262.65 , 251.15 , 257.35 
23-11-2016, 259.80 , 260.35 , 254.75 , 258.65 
24-11-2016, 257.80 , 263.00 , 254.55 , 261.75 
25-11-2016, 263.50 , 264.50 , 258.35 , 260.95 
28-11-2016, 253.45 , 257.75 , 248.00 , 253.55 
29-11-2016, 254.25 , 256.50 , 252.00 , 252.70 
30-11-2016, 254.00 , 260.15 , 252.70 , 258.35 
01-12-2016, 259.65 , 261.00 , 254.65 , 255.65 
02-12-2016, 253.95 , 261.40 , 253.00 , 254.10 
05-12-2016, 254.40 , 257.80 , 253.20 , 256.90 
06-12-2016, 258.50 , 260.15 , 256.35 , 259.10 
07-12-2016, 260.35 , 262.75 , 251.65 , 255.60 
08-12-2016, 258.45 , 260.50 , 258.05 , 259.90 
09-12-2016, 260.80 , 267.20 , 258.80 , 266.65 
12-12-2016, 268.90 , 269.35 , 262.30 , 263.65 
13-12-2016, 264.90 , 266.75 , 261.55 , 266.15 
14-12-2016, 266.00 , 266.25 , 262.30 , 262.90 
15-12-2016, 259.90 , 267.50 , 259.00 , 265.40 
16-12-2016, 266.35 , 266.35 , 263.05 , 264.75 
19-12-2016, 263.35 , 264.50 , 260.85 , 261.35 
20-12-2016, 261.85 , 262.90 , 253.25 , 254.55 
21-12-2016, 256.10 , 258.00 , 254.10 , 255.35 
22-12-2016, 254.25 , 254.25 , 248.35 , 249.80 
23-12-2016, 249.75 , 251.80 , 247.80 , 249.15 
26-12-2016, 248.00 , 248.30 , 243.60 , 244.20 
27-12-2016, 244.60 , 249.95 , 243.10 , 248.75 
28-12-2016, 249.25 , 252.50 , 247.15 , 247.75 
29-12-2016, 247.65 , 248.85 , 245.50 , 247.65 
30-12-2016, 247.75 , 252.30 , 247.25 , 250.20 
02-01-2017, 252.50 , 253.65 , 242.60 , 243.60 
03-01-2017, 244.00 , 246.40 , 241.10 , 244.90 
04-01-2017, 245.80 , 246.40 , 242.20 , 242.90 
05-01-2017, 245.00 , 245.90 , 243.70 , 245.35 
06-01-2017, 246.00 , 249.00 , 245.50 , 245.90 
09-01-2017, 246.40 , 248.35 , 246.00 , 247.05 
10-01-2017, 247.70 , 249.00 , 246.40 , 248.30 
11-01-2017, 249.65 , 253.20 , 249.00 , 252.15 
12-01-2017, 252.90 , 254.45 , 250.55 , 251.25 
13-01-2017, 252.00 , 252.60 , 249.10 , 250.90 
16-01-2017, 251.05 , 256.40 , 250.70 , 255.75 
17-01-2017, 257.45 , 258.65 , 254.40 , 256.00 
18-01-2017, 257.10 , 259.30 , 256.60 , 258.35 
19-01-2017, 257.20 , 262.00 , 256.50 , 258.40 
20-01-2017, 258.50 , 260.50 , 250.30 , 251.05 
23-01-2017, 251.00 , 255.20 , 250.10 , 254.15 
24-01-2017, 255.10 , 257.00 , 254.00 , 254.90 
25-01-2017, 255.55 , 261.00 , 254.20 , 259.20 
27-01-2017, 260.30 , 268.20 , 259.50 , 266.45 
30-01-2017, 265.85 , 267.90 , 263.40 , 263.95 
31-01-2017, 261.15 , 263.85 , 259.65 , 260.35 
01-02-2017, 262.00 , 271.90 , 261.60 , 270.70 
02-02-2017, 271.85 , 275.00 , 268.70 , 273.30 
03-02-2017, 273.00 , 278.55 , 272.00 , 277.55 
06-02-2017, 280.00 , 282.50 , 276.00 , 277.05 
07-02-2017, 277.85 , 280.00 , 276.30 , 277.90 
08-02-2017, 278.10 , 279.25 , 272.60 , 277.20 
09-02-2017, 278.80 , 280.30 , 270.85 , 275.85 
10-02-2017, 278.75 , 282.80 , 275.00 , 276.35 
13-02-2017, 277.80 , 278.25 , 270.20 , 271.65 
14-02-2017, 272.00 , 273.00 , 268.10 , 270.20 
15-02-2017, 270.95 , 272.50 , 267.05 , 268.95 
16-02-2017, 277.00 , 277.00 , 269.65 , 270.50 
17-02-2017, 271.15 , 273.65 , 267.70 , 269.35 
20-02-2017, 269.90 , 271.55 , 268.00 , 269.65 
21-02-2017, 270.00 , 271.50 , 268.65 , 270.70 
22-02-2017, 271.90 , 274.70 , 269.50 , 272.30 
23-02-2017, 271.70 , 273.00 , 269.60 , 270.45 
27-02-2017, 270.80 , 271.45 , 267.60 , 268.25 
28-02-2017, 268.90 , 271.25 , 268.00 , 269.20 
01-03-2017, 270.00 , 273.30 , 269.80 , 271.75 
02-03-2017, 273.00 , 274.70 , 266.50 , 267.30 
03-03-2017, 266.25 , 268.90 , 264.25 , 265.05 
06-03-2017, 266.60 , 270.35 , 266.35 , 269.85 
07-03-2017, 270.80 , 270.90 , 266.40 , 267.80 
08-03-2017, 267.80 , 270.30 , 266.00 , 269.90 
09-03-2017, 269.00 , 273.90 , 268.40 , 273.25 
10-03-2017, 274.50 , 275.55 , 269.50 , 272.05 
14-03-2017, 278.40 , 278.40 , 273.80 , 274.65 
15-03-2017, 272.65 , 280.50 , 272.65 , 277.35 
16-03-2017, 278.00 , 280.20 , 276.05 , 279.30 
17-03-2017, 279.45 , 279.50 , 273.50 , 274.15 
20-03-2017, 274.75 , 274.75 , 271.80 , 273.90 
21-03-2017, 274.40 , 277.05 , 270.15 , 272.35 
22-03-2017, 270.30 , 271.00 , 266.80 , 267.50 
23-03-2017, 269.00 , 269.40 , 266.70 , 268.50 
24-03-2017, 269.50 , 278.95 , 268.65 , 276.50 
27-03-2017, 276.00 , 280.80 , 275.20 , 279.45 
28-03-2017, 280.65 , 282.90 , 278.50 , 282.10 
29-03-2017, 283.15 , 289.90 , 283.15 , 288.45 
30-03-2017, 289.00 , 293.75 , 288.85 , 291.05 
31-03-2017, 292.00 , 295.00 , 288.50 , 293.40 
03-04-2017, 294.80 , 295.70 , 292.20 , 293.15 
05-04-2017, 293.30 , 298.75 , 289.65 , 297.35 
06-04-2017, 295.45 , 297.55 , 291.45 , 292.85 
07-04-2017, 291.70 , 294.80 , 287.65 , 289.45 
10-04-2017, 289.80 , 290.35 , 286.55 , 289.35 
11-04-2017, 289.30 , 295.15 , 288.80 , 294.50 
12-04-2017, 294.00 , 295.45 , 289.10 , 290.15 
13-04-2017, 290.25 , 293.10 , 290.00 , 291.55 
17-04-2017, 291.10 , 292.75 , 288.50 , 289.90 
18-04-2017, 291.05 , 296.90 , 288.40 , 290.30 
19-04-2017, 291.55 , 291.75 , 282.90 , 284.05 
20-04-2017, 283.90 , 286.90 , 282.20 , 284.80 
21-04-2017, 287.00 , 287.00 , 279.25 , 282.20 
24-04-2017, 283.25 , 287.85 , 280.90 , 286.05 
25-04-2017, 287.50 , 288.80 , 285.00 , 286.05 
26-04-2017, 287.10 , 289.50 , 283.35 , 286.45 
27-04-2017, 286.45 , 287.95 , 281.05 , 282.05 
28-04-2017, 283.00 , 290.75 , 282.50 , 289.75 
02-05-2017, 290.25 , 292.50 , 287.10 , 288.30 
03-05-2017, 289.40 , 293.20 , 285.80 , 289.80 
04-05-2017, 294.00 , 300.00 , 293.10 , 299.05 
05-05-2017, 301.00 , 304.90 , 292.15 , 296.00 
08-05-2017, 296.10 , 300.75 , 293.90 , 299.40 
09-05-2017, 300.90 , 300.90 , 295.25 , 296.50 
10-05-2017, 297.00 , 298.15 , 293.00 , 294.45 
11-05-2017, 295.90 , 299.40 , 294.45 , 298.10 
12-05-2017, 300.00 , 302.60 , 296.00 , 297.90 
15-05-2017, 298.40 , 302.00 , 297.50 , 301.40 
16-05-2017, 302.00 , 308.40 , 299.35 , 307.50 
17-05-2017, 308.00 , 308.80 , 305.50 , 307.65 
18-05-2017, 304.85 , 307.90 , 302.00 , 302.95 
19-05-2017, 304.45 , 315.30 , 302.00 , 308.00 
22-05-2017, 308.95 , 309.40 , 293.20 , 294.30 
23-05-2017, 295.00 , 295.90 , 287.25 , 288.85 
24-05-2017, 290.05 , 290.45 , 281.65 , 283.15 
25-05-2017, 284.15 , 291.35 , 283.55 , 290.10 
26-05-2017, 290.50 , 291.00 , 285.30 , 288.45 
29-05-2017, 288.90 , 290.85 , 283.30 , 284.00 
30-05-2017, 283.40 , 289.75 , 281.05 , 288.85 
31-05-2017, 289.00 , 291.50 , 287.20 , 288.30 
01-06-2017, 287.95 , 291.40 , 284.60 , 287.45 
02-06-2017, 289.90 , 290.50 , 286.35 , 287.05 
05-06-2017, 288.05 , 289.75 , 286.75 , 287.25 
06-06-2017, 292.00 , 292.95 , 286.60 , 287.30 
07-06-2017, 288.20 , 291.50 , 287.20 , 290.55 
08-06-2017, 292.00 , 292.00 , 287.75 , 288.60 
09-06-2017, 288.30 , 289.40 , 285.80 , 288.55 
12-06-2017, 286.75 , 287.00 , 284.30 , 284.95 
13-06-2017, 285.40 , 287.00 , 283.00 , 283.85 
14-06-2017, 285.90 , 286.30 , 282.60 , 284.20 
15-06-2017, 283.85 , 285.80 , 281.35 , 284.00 
16-06-2017, 284.70 , 286.65 , 283.25 , 285.95 
19-06-2017, 286.60 , 289.85 , 285.30 , 288.85 
20-06-2017, 287.60 , 291.00 , 285.60 , 290.10 
21-06-2017, 288.25 , 292.45 , 288.25 , 290.90 
22-06-2017, 291.25 , 295.90 , 291.05 , 294.50 
23-06-2017, 294.75 , 295.55 , 287.80 , 288.95 
27-06-2017, 289.25 , 289.45 , 276.80 , 279.65 
28-06-2017, 277.60 , 278.45 , 273.75 , 276.40 
29-06-2017, 277.15 , 279.30 , 271.65 , 272.45 
30-06-2017, 272.00 , 274.75 , 269.70 , 273.65 
03-07-2017, 274.10 , 275.50 , 272.55 , 274.85 
04-07-2017, 275.00 , 276.45 , 272.05 , 273.00 
05-07-2017, 273.90 , 275.60 , 272.35 , 274.90 
06-07-2017, 275.05 , 282.70 , 274.60 , 281.00 
07-07-2017, 280.60 , 282.40 , 279.20 , 280.10 
10-07-2017, 284.10 , 287.00 , 283.20 , 285.55 
11-07-2017, 287.50 , 289.70 , 283.00 , 283.55 
12-07-2017, 284.70 , 288.40 , 283.20 , 287.65 
13-07-2017, 288.90 , 290.00 , 286.55 , 288.75 
14-07-2017, 288.80 , 293.60 , 287.25 , 291.60 
17-07-2017, 292.80 , 294.10 , 289.65 , 293.00 
18-07-2017, 291.85 , 296.40 , 290.00 , 291.00 
19-07-2017, 291.50 , 294.00 , 291.40 , 293.30 
20-07-2017, 293.00 , 294.25 , 290.05 , 290.95 
21-07-2017, 291.05 , 292.20 , 288.25 , 290.65 
24-07-2017, 290.80 , 296.30 , 290.70 , 294.55 
25-07-2017, 296.00 , 297.30 , 294.65 , 296.10 
26-07-2017, 296.25 , 299.65 , 295.25 , 295.80 
27-07-2017, 297.00 , 299.85 , 296.20 , 298.35 
28-07-2017, 297.00 , 300.75 , 295.60 , 299.10 
31-07-2017, 299.40 , 313.85 , 298.00 , 312.50 
01-08-2017, 314.00 , 314.80 , 307.95 , 309.00 
02-08-2017, 310.00 , 311.80 , 305.30 , 307.70 
03-08-2017, 307.00 , 307.40 , 299.10 , 300.55 
04-08-2017, 300.30 , 306.30 , 297.60 , 305.25 
07-08-2017, 305.80 , 311.80 , 305.15 , 311.20 
08-08-2017, 311.00 , 311.80 , 301.20 , 303.65 
09-08-2017, 302.75 , 307.45 , 300.10 , 302.30 
10-08-2017, 301.20 , 302.40 , 292.00 , 296.70 
11-08-2017, 294.50 , 303.00 , 277.45 , 280.15 
14-08-2017, 281.45 , 282.40 , 276.50 , 278.20 
16-08-2017, 279.05 , 283.90 , 274.20 , 283.10 
17-08-2017, 283.80 , 284.70 , 280.00 , 280.85 
18-08-2017, 278.00 , 279.65 , 276.00 , 278.70 
21-08-2017, 279.00 , 280.65 , 273.35 , 274.65 
22-08-2017, 276.00 , 277.00 , 271.20 , 273.90 
23-08-2017, 274.75 , 279.70 , 274.20 , 279.00 
24-08-2017, 279.70 , 281.45 , 277.50 , 280.30 
28-08-2017, 282.10 , 282.10 , 279.00 , 279.35 
29-08-2017, 278.45 , 280.85 , 276.05 , 277.00 
30-08-2017, 278.00 , 279.25 , 276.00 , 276.60 
31-08-2017, 276.85 , 279.50 , 274.20 , 277.75 
01-09-2017, 277.65 , 280.40 , 276.60 , 277.85 
04-09-2017, 278.95 , 279.60 , 276.40 , 277.75 
05-09-2017, 278.10 , 279.50 , 275.95 , 276.55 
06-09-2017, 275.95 , 276.65 , 273.65 , 274.25 
07-09-2017, 275.40 , 276.90 , 273.10 , 274.20 
08-09-2017, 274.90 , 275.40 , 271.10 , 271.80 
11-09-2017, 272.60 , 273.50 , 269.55 , 270.95 
12-09-2017, 272.00 , 275.65 , 270.50 , 273.45 
13-09-2017, 274.95 , 276.60 , 272.50 , 273.40 
14-09-2017, 273.40 , 275.60 , 272.30 , 274.20 
15-09-2017, 270.75 , 274.50 , 269.90 , 271.50 
18-09-2017, 273.00 , 274.00 , 269.45 , 270.40 
19-09-2017, 270.45 , 270.80 , 266.45 , 267.80 
20-09-2017, 268.15 , 272.05 , 267.45 , 270.05 
21-09-2017, 269.75 , 271.40 , 267.35 , 268.50 
22-09-2017, 267.25 , 267.40 , 261.10 , 261.85 
25-09-2017, 261.50 , 261.80 , 254.40 , 258.75 
26-09-2017, 258.50 , 259.65 , 256.00 , 258.25 
27-09-2017, 259.90 , 259.90 , 249.50 , 250.40 
28-09-2017, 250.25 , 253.55 , 249.50 , 252.55 
29-09-2017, 254.70 , 255.50 , 253.05 , 253.85 
03-10-2017, 256.40 , 256.40 , 250.60 , 251.30 
04-10-2017, 251.65 , 254.65 , 251.35 , 253.20 
05-10-2017, 253.70 , 254.10 , 249.20 , 251.60 
06-10-2017, 252.15 , 257.90 , 252.10 , 256.75 
09-10-2017, 256.80 , 258.60 , 254.25 , 256.85 
10-10-2017, 256.85 , 258.20 , 255.70 , 256.95 
11-10-2017, 257.15 , 258.45 , 250.45 , 251.75 
12-10-2017, 252.00 , 252.95 , 248.50 , 251.20 
13-10-2017, 251.10 , 255.35 , 250.20 , 252.10 
16-10-2017, 254.60 , 254.70 , 250.10 , 252.05 
17-10-2017, 252.05 , 254.70 , 250.65 , 251.15 
18-10-2017, 246.00 , 247.80 , 242.55 , 243.75 
19-10-2017, 243.80 , 245.25 , 241.15 , 242.75 
23-10-2017, 244.00 , 247.00 , 242.30 , 245.95 
24-10-2017, 246.00 , 255.30 , 245.95 , 254.45 
25-10-2017, 279.85 , 328.05 , 279.85 , 324.90 
26-10-2017, 330.00 , 351.30 , 317.50 , 320.50 
27-10-2017, 320.25 , 323.60 , 310.10 , 311.05 
30-10-2017, 312.00 , 322.35 , 310.60 , 312.00 
31-10-2017, 313.00 , 313.85 , 304.30 , 305.80 
01-11-2017, 309.40 , 321.45 , 309.40 , 319.85 
02-11-2017, 320.00 , 323.15 , 313.55 , 314.35 
03-11-2017, 315.45 , 327.50 , 312.60 , 325.00 
06-11-2017, 323.60 , 330.00 , 321.45 , 329.00 
07-11-2017, 328.95 , 331.70 , 315.50 , 317.20 
08-11-2017, 318.00 , 319.30 , 306.65 , 309.55 
09-11-2017, 313.15 , 318.00 , 308.20 , 313.70 
10-11-2017, 315.00 , 338.50 , 309.50 , 333.55 
13-11-2017, 336.75 , 344.80 , 329.75 , 331.05 
14-11-2017, 330.35 , 334.70 , 327.50 , 329.10 
15-11-2017, 328.00 , 331.15 , 322.25 , 324.95 
16-11-2017, 327.40 , 334.20 , 323.65 , 333.40 
17-11-2017, 345.00 , 346.70 , 336.00 , 337.50 
20-11-2017, 337.10 , 337.15 , 331.25 , 333.00 
21-11-2017, 335.00 , 335.40 , 330.00 , 330.65 
22-11-2017, 330.85 , 339.65 , 327.00 , 335.30 
23-11-2017, 335.50 , 336.65 , 331.65 , 334.95 
24-11-2017, 336.00 , 337.00 , 331.50 , 332.40 
27-11-2017, 329.90 , 337.00 , 328.05 , 335.65 
28-11-2017, 336.00 , 336.70 , 331.20 , 332.00 
29-11-2017, 332.35 , 334.85 , 327.20 , 328.90 
30-11-2017, 325.80 , 326.50 , 318.50 , 320.35 
01-12-2017, 321.50 , 322.30 , 311.25 , 312.75 
04-12-2017, 314.70 , 315.95 , 311.15 , 313.60 
05-12-2017, 312.50 , 320.70 , 308.80 , 319.10 
06-12-2017, 316.70 , 317.40 , 311.50 , 312.40 
07-12-2017, 312.50 , 317.75 , 312.45 , 316.40 
08-12-2017, 316.60 , 318.85 , 312.10 , 313.10 
11-12-2017, 315.95 , 319.30 , 315.10 , 318.40 
12-12-2017, 317.75 , 320.50 , 314.65 , 318.45 
13-12-2017, 316.15 , 318.95 , 311.15 , 313.30 
14-12-2017, 314.30 , 315.40 , 309.50 , 314.00 
15-12-2017, 318.40 , 319.35 , 311.50 , 312.25 
18-12-2017, 308.00 , 323.50 , 300.40 , 318.90 
19-12-2017, 319.45 , 322.25 , 318.40 , 319.80 
20-12-2017, 319.00 , 319.00 , 316.50 , 317.50 
21-12-2017, 316.60 , 318.20 , 315.40 , 316.75 
22-12-2017, 317.10 , 323.85 , 316.50 , 319.85 
26-12-2017, 318.60 , 319.95 , 316.30 , 317.15 
27-12-2017, 316.50 , 320.30 , 313.05 , 314.85 
28-12-2017, 315.30 , 316.50 , 307.65 , 308.40 
29-12-2017, 310.00 , 312.00 , 309.05 , 309.90 
01-01-2018, 310.60 , 312.75 , 306.30 , 307.10 
02-01-2018, 309.00 , 309.00 , 301.35 , 303.25 
03-01-2018, 305.30 , 306.45 , 302.15 , 302.85 
04-01-2018, 304.50 , 310.20 , 303.15 , 308.50 
05-01-2018, 311.40 , 311.40 , 305.60 , 306.35 
08-01-2018, 307.20 , 309.50 , 305.00 , 305.80 
09-01-2018, 307.50 , 309.50 , 303.30 , 304.30 
10-01-2018, 304.65 , 305.85 , 300.00 , 301.10 
11-01-2018, 300.90 , 303.00 , 300.00 , 302.20 
12-01-2018, 304.65 , 304.65 , 300.55 , 302.25 
15-01-2018, 303.95 , 305.25 , 301.55 , 302.60 
16-01-2018, 302.40 , 303.35 , 295.30 , 296.15 
17-01-2018, 296.00 , 308.40 , 292.60 , 307.10 
18-01-2018, 315.00 , 317.80 , 300.50 , 303.25 
19-01-2018, 303.95 , 310.00 , 302.50 , 309.25 
22-01-2018, 308.35 , 308.75 , 304.05 , 306.50 
23-01-2018, 306.40 , 320.55 , 306.35 , 318.10 
24-01-2018, 317.70 , 331.60 , 316.20 , 329.90 
25-01-2018, 332.75 , 332.75 , 311.85 , 313.15 
29-01-2018, 313.15 , 316.90 , 311.00 , 312.10 
30-01-2018, 312.05 , 318.85 , 311.00 , 313.55 
31-01-2018, 313.00 , 316.60 , 307.85 , 313.25 
01-02-2018, 316.90 , 317.40 , 305.00 , 306.05 
02-02-2018, 302.90 , 305.75 , 295.50 , 297.35 
05-02-2018, 292.65 , 300.40 , 290.00 , 298.05 
06-02-2018, 285.00 , 297.30 , 282.90 , 291.75 
07-02-2018, 296.60 , 297.90 , 290.00 , 292.80 
08-02-2018, 292.90 , 303.30 , 292.55 , 301.40 
09-02-2018, 297.00 , 300.60 , 295.00 , 296.40 
12-02-2018, 288.25 , 292.40 , 285.15 , 288.75 
14-02-2018, 288.70 , 288.70 , 275.00 , 276.20 
15-02-2018, 274.80 , 282.30 , 274.25 , 278.70 
16-02-2018, 280.50 , 281.20 , 270.05 , 271.65 
19-02-2018, 271.50 , 272.00 , 256.65 , 268.50 
20-02-2018, 269.00 , 274.20 , 264.80 , 269.65 
21-02-2018, 272.20 , 274.10 , 267.40 , 273.30 
22-02-2018, 270.40 , 273.60 , 269.45 , 272.60 
23-02-2018, 273.45 , 277.20 , 272.50 , 276.05 
26-02-2018, 280.00 , 280.00 , 273.85 , 274.45 
27-02-2018, 273.00 , 275.90 , 265.95 , 267.60 
28-02-2018, 264.25 , 269.70 , 260.80 , 268.00 
01-03-2018, 266.30 , 270.00 , 261.25 , 262.15 
05-03-2018, 260.45 , 265.00 , 258.75 , 263.50 
06-03-2018, 265.85 , 266.00 , 255.00 , 256.55 
07-03-2018, 255.05 , 255.35 , 246.05 , 246.65 
08-03-2018, 247.00 , 257.95 , 244.30 , 256.80 
09-03-2018, 257.00 , 257.40 , 251.65 , 253.25 
12-03-2018, 254.10 , 255.25 , 247.25 , 252.85 
13-03-2018, 251.30 , 262.40 , 249.60 , 254.70 
14-03-2018, 252.50 , 257.85 , 250.00 , 257.05 
15-03-2018, 257.00 , 258.80 , 252.55 , 253.70 
16-03-2018, 250.65 , 255.70 , 250.10 , 252.30 
19-03-2018, 252.90 , 253.60 , 246.10 , 247.95 
20-03-2018, 246.85 , 252.25 , 245.35 , 249.10 
21-03-2018, 251.75 , 254.30 , 247.10 , 248.00 
22-03-2018, 247.00 , 247.35 , 240.65 , 241.55 
23-03-2018, 237.80 , 239.65 , 232.35 , 234.80 
26-03-2018, 234.75 , 247.85 , 234.25 , 246.50 
27-03-2018, 250.00 , 255.50 , 248.00 , 254.35 
28-03-2018, 252.00 , 256.20 , 248.70 , 249.90 
02-04-2018, 251.80 , 252.00 , 244.90 , 246.15 
03-04-2018, 249.55 , 252.80 , 248.25 , 250.50 
04-04-2018, 251.70 , 253.00 , 245.50 , 247.30 
05-04-2018, 252.60 , 261.90 , 250.00 , 259.30 
06-04-2018, 259.65 , 261.45 , 254.85 , 259.70 
09-04-2018, 260.65 , 262.75 , 257.60 , 260.65 
10-04-2018, 261.10 , 265.00 , 258.50 , 263.30 
11-04-2018, 263.00 , 263.00 , 256.30 , 257.05 
12-04-2018, 257.50 , 257.50 , 252.25 , 253.80 
13-04-2018, 254.00 , 255.95 , 249.70 , 250.95 
16-04-2018, 249.35 , 251.30 , 247.10 , 249.00 
17-04-2018, 251.40 , 252.50 , 246.60 , 248.15 
18-04-2018, 249.50 , 249.90 , 245.30 , 246.45 
19-04-2018, 247.10 , 248.45 , 245.20 , 246.15 
20-04-2018, 245.85 , 245.85 , 239.50 , 241.20 
23-04-2018, 241.90 , 244.85 , 239.30 , 242.45 
24-04-2018, 242.00 , 243.40 , 239.60 , 240.60 
25-04-2018, 239.70 , 240.75 , 236.75 , 237.20 
26-04-2018, 238.40 , 238.80 , 232.50 , 233.20 
27-04-2018, 233.25 , 245.80 , 233.25 , 242.60 
30-04-2018, 244.80 , 249.70 , 244.50 , 246.40 
02-05-2018, 245.90 , 246.30 , 239.75 , 241.00 
03-05-2018, 240.95 , 243.40 , 238.75 , 241.90 
04-05-2018, 243.50 , 243.90 , 240.35 , 241.95 
07-05-2018, 242.45 , 248.20 , 242.05 , 246.50 
08-05-2018, 248.00 , 252.60 , 244.60 , 250.05 
09-05-2018, 249.80 , 249.80 , 246.30 , 248.00 
10-05-2018, 248.25 , 250.20 , 246.30 , 247.95 
11-05-2018, 247.60 , 251.60 , 246.05 , 250.35 
14-05-2018, 249.95 , 255.80 , 248.15 , 253.60 
15-05-2018, 253.00 , 257.45 , 245.90 , 248.00 
16-05-2018, 245.50 , 248.70 , 240.60 , 243.10 
17-05-2018, 244.20 , 246.00 , 241.15 , 242.70 
18-05-2018, 243.00 , 244.00 , 237.85 , 238.85 
21-05-2018, 243.55 , 245.75 , 240.30 , 244.45 
22-05-2018, 243.65 , 259.70 , 241.00 , 253.90 
23-05-2018, 254.65 , 269.75 , 254.30 , 263.20 
24-05-2018, 263.85 , 269.70 , 260.65 , 268.50 
25-05-2018, 267.80 , 268.40 , 262.55 , 266.95 
28-05-2018, 267.40 , 274.20 , 266.05 , 272.05 
29-05-2018, 270.50 , 270.95 , 262.80 , 264.30 
30-05-2018, 260.50 , 268.00 , 259.95 , 267.15 
31-05-2018, 266.85 , 274.80 , 263.15 , 269.55 
01-06-2018, 269.25 , 269.80 , 264.60 , 266.70 
04-06-2018, 268.00 , 268.35 , 261.30 , 263.00 
05-06-2018, 260.90 , 265.25 , 260.90 , 263.55 
06-06-2018, 263.00 , 271.40 , 262.20 , 270.15 
07-06-2018, 271.05 , 272.90 , 268.40 , 269.65 
08-06-2018, 268.95 , 273.90 , 267.00 , 273.00 
11-06-2018, 273.30 , 278.40 , 273.15 , 274.00 
12-06-2018, 274.00 , 284.40 , 274.00 , 282.85 
13-06-2018, 284.00 , 289.65 , 283.65 , 287.70 
